"","ID","Profit9","Online9","Age9","Inc9","Tenure9","District9","Profit0","Online0","Billpay9","Billpay0","fDistrict9","NAge","AgeImpt","MissingAge","NInc","IncImpt","MissingInc","D1100","D1200"
"243",243,1517,0,4,9,21.83,1200,1470,0,0,0,"1200",4,4,0,9,9,0,0,1
"244",244,-59,0,7,3,9.75,1200,-40,0,0,0,"1200",7,7,0,3,3,0,0,1
"245",245,76,0,NA,NA,8.5,1200,186,0,0,0,"1200",4.04604840436924,3.89684179985965,1,5.45877722158046,5.62685641739825,1,0,1
"246",246,-19,0,NA,NA,2.08,1200,-19,0,0,0,"1200",4.04604840436924,3.38567230869672,1,5.45877722158046,5.53186922278628,1,0,1
"247",247,10,0,NA,NA,4.08,1200,-7,0,0,0,"1200",4.04604840436924,3.5449151408347,1,5.45877722158046,5.56146024914515,1,0,1
"248",248,45,0,3,5,11.25,1200,NA,NA,0,NA,"1200",3,3,0,5,5,0,0,1
"249",249,157,1,5,6,26.33,1200,161,1,0,0,"1200",5,5,0,6,6,0,0,1
"250",250,563,0,5,6,0.83,1200,829,0,0,0,"1200",5,5,0,6,6,0,0,1
"251",251,-95,0,4,9,17.75,1200,43,0,0,0,"1200",4,4,0,9,9,0,0,1
"252",252,-69,0,7,4,11.41,1200,-69,0,0,0,"1200",7,7,0,4,4,0,0,1
"253",253,-16,0,NA,NA,3.41,1200,NA,NA,0,NA,"1200",4.04604840436924,3.49156879206848,1,5.45877722158046,5.55154725531493,1,0,1
"254",254,-97,0,4,9,19.66,1200,-10,0,0,0,"1200",4,4,0,9,9,0,0,1
"255",255,721,0,5,1,18.33,1200,NA,NA,0,NA,"1200",5,5,0,1,1,0,0,1
"256",256,-24,0,2,1,0.66,1200,-47,0,0,0,"1200",2,2,0,1,1,0,0,1
"257",257,-16,0,7,3,0.58,1200,13,0,0,0,"1200",7,7,0,3,3,0,0,1
"258",258,-76,0,6,3,1.58,1300,10,0,0,0,"1300",6,6,0,3,3,0,0,0
"259",259,-50,0,NA,NA,4,1200,NA,NA,0,NA,"1200",4.04604840436924,3.53854542754918,1,5.45877722158046,5.5602766080908,1,0,1
"260",260,-36,0,NA,NA,2.25,1200,NA,NA,0,NA,"1200",4.04604840436924,3.39920794942844,1,5.45877722158046,5.53438446002679,1,0,1
"261",261,417,0,7,2,0.16,1200,416,0,0,0,"1200",7,7,0,2,2,0,0,1
"262",262,-184,0,NA,NA,17.08,1100,-53,0,0,0,"1100",4.04604840436924,4.89222392106921,1,5.45877722158046,4.25610492603323,1,1,0
"263",263,75,0,2,6,6.25,1300,-28,0,0,0,"1300",2,2,0,6,6,0,0,0
"264",264,135,0,NA,NA,7,1200,96,0,0,0,"1200",4.04604840436924,3.77740967575616,1,5.45877722158046,5.6046631476291,1,0,1
"265",265,206,0,3,4,6.25,1200,NA,NA,0,NA,"1200",3,3,0,4,4,0,0,1
"266",266,-15,0,4,8,5.08,1300,-26,0,0,0,"1300",4,4,0,8,8,0,0,0
"267",267,109,0,NA,8,18.5,1200,90,0,0,0,"1200",4.04604840436924,4.69305596054957,1,8,8,0,0,1
"268",268,59,0,5,8,5.25,1200,69,0,0,0,"1200",5,5,0,8,8,0,0,1
"269",269,-34,0,3,9,13.5,1200,-73,0,0,0,"1200",3,3,0,9,9,0,0,1
"270",270,-32,0,1,NA,2.75,1300,-39,0,0,0,"1300",1,1,0,5.45877722158046,4.57951704518352,1,0,0
"271",271,95,0,NA,NA,18.33,1300,164,0,0,0,"1300",4.04604840436924,4.7585497955487,1,5.45877722158046,4.81003114051911,1,0,0
"272",272,609,0,4,4,27.08,1200,629,0,0,0,"1200",4,4,0,4,4,0,0,1
"273",273,-7,0,4,6,1.75,1200,-24,0,0,0,"1200",4,4,0,6,6,0,0,1
"274",274,-211,0,4,6,13.33,1200,45,0,0,0,"1200",4,4,0,6,6,0,0,1
"275",275,-150,0,1,4,2.5,1100,-32,0,0,0,"1100",1,1,0,4,4,0,1,0
"276",276,-9,0,NA,NA,1.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.35223131394774,1,5.45877722158046,5.52565510725092,1,0,1
"277",277,92,0,5,4,29.66,1200,14,0,0,0,"1200",5,5,0,4,4,0,0,1
"278",278,193,0,5,8,21.41,1200,103,0,0,0,"1200",5,5,0,8,8,0,0,1
"279",279,367,0,7,9,3.25,1200,227,0,0,0,"1200",7,7,0,9,9,0,0,1
"280",280,244,0,7,6,10.66,1200,28,0,0,0,"1200",7,7,0,6,6,0,0,1
"281",281,-111,0,4,4,7.08,1200,-84,0,0,0,"1200",4,4,0,4,4,0,0,1
"282",282,-3,0,2,2,7.25,1200,80,1,0,0,"1200",2,2,0,2,2,0,0,1
"283",283,245,0,2,1,5.41,1100,187,0,0,0,"1100",2,2,0,1,1,0,1,0
"284",284,-15,0,2,1,4.25,1200,NA,NA,0,NA,"1200",2,2,0,1,1,0,0,1
"285",285,-76,0,7,1,30.91,1300,-68,0,0,0,"1300",7,7,0,1,1,0,0,0
"286",286,490,1,4,9,5.58,1200,532,1,1,1,"1200",4,4,0,9,9,0,0,1
"287",287,-2,0,NA,NA,5.66,1300,-21,0,0,0,"1300",4.04604840436924,3.74974645395456,1,5.45877722158046,4.62257198853567,1,0,0
"288",288,-27,0,NA,NA,13.41,1200,NA,NA,0,NA,"1200",4.04604840436924,4.2877829527584,1,5.45877722158046,5.69950238710927,1,0,1
"289",289,19,0,6,6,9.83,1200,154,0,0,0,"1200",6,6,0,6,6,0,0,1
"290",290,326,0,NA,NA,3.5,1200,-80,0,0,0,"1200",4.04604840436924,3.49873471951468,1,5.45877722158046,5.55287885150108,1,0,1
"291",291,117,0,7,6,6.5,1200,1611,0,0,0,"1200",7,7,0,6,6,0,0,1
"292",292,755,0,7,3,10.58,1200,1363,0,0,0,"1200",7,7,0,3,3,0,0,1
"293",293,0,0,2,1,14.91,1200,6,0,0,0,"1200",2,2,0,1,1,0,0,1
"294",294,23,0,NA,NA,1.58,1200,-18,0,0,0,"1200",4.04604840436924,3.34586160066222,1,5.45877722158046,5.52447146619657,1,0,1
"295",295,-60,0,6,8,9,1200,-60,0,0,0,"1200",6,6,0,8,8,0,0,1
"296",296,15,0,NA,NA,1.08,1200,NA,NA,0,NA,"1200",4.04604840436924,3.30605089262772,1,5.45877722158046,5.51707370960685,1,0,1
"297",297,-23,0,5,5,5.16,1200,11,0,0,0,"1200",5,5,0,5,5,0,0,1
"298",298,-26,0,4,3,18.16,1200,73,0,0,0,"1200",4,4,0,3,3,0,0,1
"299",299,24,1,1,6,11,1200,13,0,0,0,"1200",1,1,0,6,6,0,0,1
"300",300,-16,1,3,6,9.83,1200,NA,NA,0,NA,"1200",3,3,0,6,6,0,0,1
"301",301,184,0,2,9,4.16,1300,71,0,0,0,"1300",2,2,0,9,9,0,0,0
"302",302,321,1,3,8,21.08,1200,396,1,0,0,"1200",3,3,0,8,8,0,0,1
"303",303,-8,0,3,5,9.66,1100,-70,0,0,0,"1100",3,3,0,5,5,0,1,0
"304",304,-40,0,NA,NA,3.66,1200,-43,0,0,0,"1200",4.04604840436924,3.51147414608572,1,5.45877722158046,5.55524613360979,1,0,1
"305",305,-127,0,4,9,24.75,1200,-282,1,0,0,"1200",4,4,0,9,9,0,0,1
"306",306,125,0,6,3,26.58,1200,174,0,0,0,"1200",6,6,0,3,3,0,0,1
"307",307,84,0,3,5,6.08,1300,47,0,0,0,"1300",3,3,0,5,5,0,0,0
"308",308,-29,0,7,6,3.83,1200,NA,NA,0,NA,"1200",7,7,0,6,6,0,0,1
"309",309,-37,0,2,2,4.16,1200,10,0,0,0,"1200",2,2,0,2,2,0,0,1
"310",310,-94,1,4,6,12.91,1200,36,1,0,0,"1200",4,4,0,6,6,0,0,1
"311",311,63,0,4,6,23.66,1200,-32,0,0,0,"1200",4,4,0,6,6,0,0,1
"312",312,15,0,NA,NA,2.33,1200,14,0,0,0,"1200",4.04604840436924,3.40557766271396,1,5.45877722158046,5.53556810108114,1,0,1
"313",313,-34,0,NA,3,4.33,1200,-34,0,0,0,"1200",4.04604840436924,3.56482049485195,1,3,3,0,0,1
"314",314,49,0,6,3,26.83,1200,-52,0,0,0,"1200",6,6,0,3,3,0,0,1
"315",315,24,0,5,7,35.08,1200,123,0,0,0,"1200",5,5,0,7,7,0,0,1
"316",316,672,0,3,9,5.66,1200,17,0,0,0,"1200",3,3,0,9,9,0,0,1
"317",317,-25,0,NA,NA,3.41,1200,-19,0,0,0,"1200",4.04604840436924,3.49156879206848,1,5.45877722158046,5.55154725531493,1,0,1
"318",318,135,0,4,6,6.58,1200,1337,1,0,0,"1200",4,4,0,6,6,0,0,1
"319",319,-38,0,4,8,24.91,1200,-53,0,0,0,"1200",4,4,0,8,8,0,0,1
"320",320,4,0,NA,NA,21.16,1200,NA,NA,0,NA,"1200",4.04604840436924,4.90484892729309,1,5.45877722158046,5.81416761424989,1,0,1
"321",321,-33,0,NA,NA,17,1200,NA,NA,0,NA,"1200",4.04604840436924,4.57362383644608,1,5.45877722158046,5.75261827942344,1,0,1
"322",322,-40,0,NA,NA,24.08,1200,NA,NA,0,NA,"1200",4.04604840436924,5.13734346221455,1,5.45877722158046,5.85737051273384,1,0,1
"323",323,107,0,3,8,4.66,1300,48,0,0,0,"1300",3,3,0,8,8,0,0,0
"324",324,89,1,NA,NA,16.5,1200,NA,NA,0,NA,"1200",4.04604840436924,3.87926356199486,1,5.45877722158046,6.19675570558502,1,0,1
"325",325,-25,0,NA,NA,5.58,1200,NA,NA,0,NA,"1200",4.04604840436924,3.66434726493819,1,5.45877722158046,5.5836535189143,1,0,1
"326",326,-84,0,NA,NA,12.91,1200,NA,NA,0,NA,"1200",4.04604840436924,4.2479722447239,1,5.45877722158046,5.69210463051956,1,0,1
"327",327,35,0,2,6,1.58,1200,69,0,0,0,"1200",2,2,0,6,6,0,0,1
"328",328,-22,0,NA,NA,2.58,1300,NA,NA,0,NA,"1300",4.04604840436924,3.50451249246207,1,5.45877722158046,4.57700180794302,1,0,0
"329",329,-25,0,7,9,11.08,1100,-32,0,0,0,"1100",7,7,0,9,9,0,1,0
"330",330,80,0,NA,NA,10.41,1300,178,0,0,0,"1300",4.04604840436924,4.12794818028228,1,5.45877722158046,4.69285067613799,1,0,0
"331",331,254,0,4,2,7.16,1100,23,0,0,0,"1100",4,4,0,2,2,0,1,0
"332",332,460,1,4,9,16.16,1200,355,1,0,0,"1200",4,4,0,9,9,0,0,1
"333",333,12,0,4,6,7,1200,-62,0,0,0,"1200",4,4,0,6,6,0,0,1
"334",334,73,0,NA,NA,0.5,1200,114,0,0,0,"1200",4.04604840436924,3.25987047130771,1,5.45877722158046,5.50849231196278,1,0,1
"335",335,92,0,3,1,3.83,1100,128,0,0,0,"1100",3,3,0,1,1,0,1,0
"336",336,-48,0,3,6,5.16,1200,1,0,0,0,"1200",3,3,0,6,6,0,0,1
"337",337,551,0,4,9,5.16,1200,229,1,0,0,"1200",4,4,0,9,9,0,0,1
"338",338,-22,0,4,4,6.58,1100,-22,0,0,0,"1100",4,4,0,4,4,0,1,0
"339",339,292,0,2,8,8.33,1200,252,0,0,0,"1200",2,2,0,8,8,0,0,1
"340",340,-24,0,4,6,6.5,1200,-210,0,0,0,"1200",4,4,0,6,6,0,0,1
"341",341,-9,0,5,7,4.91,1200,-13,0,0,0,"1200",5,5,0,7,7,0,0,1
"342",342,151,0,NA,NA,16.58,1200,144,0,0,0,"1200",4.04604840436924,4.54018284169711,1,5.45877722158046,5.74640416388808,1,0,1
"343",343,-65,0,NA,NA,7.66,1200,-80,0,0,0,"1200",4.04604840436924,3.82995981036169,1,5.45877722158046,5.61442818632753,1,0,1
"344",344,-25,0,7,5,12.16,1200,-24,0,0,0,"1200",7,7,0,5,5,0,0,1
"345",345,-47,0,NA,NA,4.91,1200,-22,0,0,0,"1200",4.04604840436924,3.61100091617196,1,5.45877722158046,5.57374052508408,1,0,1
"346",346,237,0,1,1,0.83,1300,153,0,0,0,"1300",1,1,0,1,1,0,0,0
"347",347,-26,1,4,6,4.16,1200,NA,NA,0,NA,"1200",4,4,0,6,6,0,0,1
"348",348,-45,0,3,4,1.58,1200,-20,0,0,0,"1200",3,3,0,4,4,0,0,1
"349",349,-5,0,NA,NA,27.83,1200,-19,0,0,0,"1200",4.04604840436924,5.43592377247327,1,5.45877722158046,5.91285368715672,1,0,1
"350",350,372,0,2,9,4.75,1200,530,0,0,0,"1200",2,2,0,9,9,0,0,1
"351",351,686,0,4,9,2.41,1200,847,1,0,0,"1200",4,4,0,9,9,0,0,1
"352",352,-120,0,4,6,14.08,1200,45,0,0,0,"1200",4,4,0,6,6,0,0,1
"353",353,479,0,3,7,2.41,1200,377,0,0,0,"1200",3,3,0,7,7,0,0,1
"354",354,29,0,NA,NA,1.5,1300,133,1,0,0,"1300",4.04604840436924,3.41852136310755,1,5.45877722158046,4.56102265370923,1,0,0
"355",355,-40,0,7,9,1.66,1200,6,0,0,0,"1200",7,7,0,9,9,0,0,1
"356",356,-95,0,2,4,4.91,1200,-141,1,0,0,"1200",2,2,0,4,4,0,0,1
"357",357,-61,0,5,3,18.58,1200,-61,0,0,0,"1200",5,5,0,3,3,0,0,1
"358",358,-103,0,4,9,32.5,1200,20,0,0,0,"1200",4,4,0,9,9,0,0,1
"359",359,48,0,3,8,7.91,1300,48,0,0,0,"1300",3,3,0,8,8,0,0,0
"360",360,1276,1,NA,NA,4.58,1200,202,1,0,0,"1200",4.04604840436924,2.93017628245247,1,5.45877722158046,6.02039318848616,1,0,1
"361",361,-165,0,NA,NA,15.5,1200,-166,1,0,0,"1200",4.04604840436924,4.45419171234259,1,5.45877722158046,5.73042500965429,1,0,1
"362",362,1003,1,5,5,21.91,1200,1405,0,0,0,"1200",5,5,0,5,5,0,0,1
"363",363,-20,0,3,3,4.33,1200,-17,0,0,0,"1200",3,3,0,3,3,0,0,1
"364",364,272,0,3,9,17.08,1200,301,0,0,0,"1200",3,3,0,9,9,0,0,1
"365",365,378,0,4,7,27.25,1200,194,0,0,0,"1200",4,4,0,7,7,0,0,1
"366",366,-37,0,NA,NA,1.58,1300,-34,0,0,0,"1300",4.04604840436924,3.42489107639307,1,5.45877722158046,4.56220629476358,1,0,0
"367",367,-31,0,4,6,0.5,1200,-38,0,0,0,"1200",4,4,0,6,6,0,0,1
"368",368,-61,0,3,3,6.66,1100,-128,0,0,0,"1100",3,3,0,3,3,0,1,0
"369",369,-33,0,6,6,0.5,1200,-31,0,0,0,"1200",6,6,0,6,6,0,0,1
"370",370,-37,0,3,3,1.5,1200,-64,0,0,0,"1200",3,3,0,3,3,0,0,1
"371",371,572,0,5,9,9.83,1200,722,0,0,0,"1200",5,5,0,9,9,0,0,1
"372",372,112,0,3,7,5.41,1200,NA,NA,0,NA,"1200",3,3,0,7,7,0,0,1
"373",373,-35,1,5,7,5.5,1200,-1,0,0,0,"1200",5,5,0,7,7,0,0,1
"374",374,1227,0,NA,NA,10.83,1200,NA,NA,0,NA,"1200",4.04604840436924,4.0823596993004,1,5.45877722158046,5.66132996310633,1,0,1
"375",375,-133,0,NA,NA,23.25,1300,NA,NA,0,NA,"1300",4.04604840436924,5.15028716260814,1,5.45877722158046,4.88282506536192,1,0,0
"376",376,210,1,3,7,17.5,1200,589,0,0,0,"1200",3,3,0,7,7,0,0,1
"377",377,195,0,4,7,10.75,1200,198,0,0,0,"1200",4,4,0,7,7,0,0,1
"378",378,-36,0,NA,NA,12.5,1200,-35,0,0,0,"1200",4.04604840436924,4.21532746413562,1,5.45877722158046,5.68603847011599,1,0,1
"379",379,1,0,1,NA,4.16,1300,-9,0,0,0,"1300",1,1,0,5.45877722158046,4.60037871876652,1,0,0
"380",380,51,0,NA,NA,10.41,1200,-95,0,0,0,"1200",4.04604840436924,4.04891870455142,1,5.45877722158046,5.65511584757097,1,0,1
"381",381,1052,0,NA,NA,40.66,1200,104,0,0,0,"1200",4.04604840436924,6.45746654063844,1,5.45877722158046,6.10268012124886,1,0,1
"382",382,-41,0,5,6,18.58,1200,-66,0,0,0,"1200",5,5,0,6,6,0,0,1
"383",383,1,0,4,5,13.5,1200,NA,NA,0,NA,"1200",4,4,0,5,5,0,0,1
"384",384,210,0,4,9,13.66,1200,265,0,0,0,"1200",4,4,0,9,9,0,0,1
"385",385,152,1,3,5,5.58,1200,269,1,0,0,"1200",3,3,0,5,5,0,0,1
"386",386,223,0,7,6,11.58,1200,102,0,0,0,"1200",7,7,0,6,6,0,0,1
"387",387,404,1,2,9,5.91,1200,596,1,0,0,"1200",2,2,0,9,9,0,0,1
"388",388,-95,0,4,6,3.41,1300,89,0,0,0,"1300",4,4,0,6,6,0,0,0
"389",389,161,0,NA,NA,12.41,1300,175,0,0,0,"1300",4.04604840436924,4.28719101242026,1,5.45877722158046,4.72244170249686,1,0,0
"390",390,-181,0,4,4,18.41,1300,-23,0,0,0,"1300",4,4,0,4,4,0,0,0
"391",391,486,0,2,6,6.91,1300,134,0,0,0,"1300",2,2,0,6,6,0,0,0
"392",392,-6,1,2,6,7.33,1200,-15,1,1,1,"1200",2,2,0,6,6,0,0,1
"393",393,-202,0,3,8,13.91,1200,-226,0,0,0,"1200",3,3,0,8,8,0,0,1
"394",394,-30,0,2,3,3.58,1200,-19,0,0,0,"1200",2,2,0,3,3,0,0,1
"395",395,295,0,3,6,4.83,1200,164,0,0,0,"1200",3,3,0,6,6,0,0,1
"396",396,-24,0,4,6,2.58,1200,374,0,0,0,"1200",4,4,0,6,6,0,0,1
"397",397,41,0,7,4,7.25,1100,41,0,0,0,"1100",7,7,0,4,4,0,1,0
"398",398,-149,1,4,7,29.33,1200,-146,1,0,0,"1200",4,4,0,7,7,0,0,1
"399",399,-131,0,NA,NA,27.41,1100,NA,NA,0,NA,"1100",4.04604840436924,5.7147131490619,1,5.45877722158046,4.40894257717678,1,1,0
"400",400,416,0,7,4,2.83,1300,602,0,0,0,"1300",7,7,0,4,4,0,0,0
"401",401,-43,1,NA,NA,3.83,1200,-50,1,0,1,"1200",4.04604840436924,2.87046022040073,1,5.45877722158046,6.00929655360159,1,0,1
"402",402,430,0,4,5,9.66,1200,39,0,0,0,"1200",4,4,0,5,5,0,0,1
"403",403,-149,0,3,5,7.41,1100,41,0,0,0,"1100",3,3,0,5,5,0,1,0
"404",404,48,0,4,4,8.16,1200,-7,1,0,1,"1200",4,4,0,4,4,0,0,1
"405",405,-6,0,7,3,7.41,1200,10,0,0,0,"1200",7,7,0,3,3,0,0,1
"406",406,-51,0,4,6,4.75,1100,-42,0,0,0,"1100",4,4,0,6,6,0,1,0
"407",407,-29,0,NA,NA,4.33,1200,NA,NA,0,NA,"1200",4.04604840436924,3.56482049485195,1,5.45877722158046,5.56515912744001,1,0,1
"408",408,3,0,4,6,21.08,1200,-83,0,0,0,"1200",4,4,0,6,6,0,0,1
"409",409,-52,0,4,4,22.33,1300,11,0,0,0,"1300",4,4,0,4,4,0,0,0
"410",410,163,0,5,7,17.5,1200,152,0,0,0,"1200",5,5,0,7,7,0,0,1
"411",411,-20,0,3,6,19.33,1200,-94,0,0,0,"1200",3,3,0,6,6,0,0,1
"412",412,153,0,5,3,10.5,1200,391,0,0,0,"1200",5,5,0,3,3,0,0,1
"413",413,-49,0,NA,NA,9.83,1200,-31,0,0,0,"1200",4.04604840436924,4.00273828323141,1,5.45877722158046,5.6465344499269,1,0,1
"414",414,223,0,NA,NA,12.08,1200,258,0,0,0,"1200",4.04604840436924,4.18188646938664,1,5.45877722158046,5.67982435458063,1,0,1
"415",415,503,0,6,4,15.08,1200,474,0,0,0,"1200",6,6,0,4,4,0,0,1
"416",416,119,0,2,4,6.33,1100,73,0,0,0,"1100",2,2,0,4,4,0,1,0
"417",417,480,1,3,7,9.66,1200,318,0,0,0,"1200",3,3,0,7,7,0,0,1
"418",418,-38,0,NA,1,2.5,1200,-36,0,0,0,"1200",4.04604840436924,3.41911330344569,1,1,1,0,0,1
"419",419,-1,0,2,1,7.91,1200,-37,0,0,0,"1200",2,2,0,1,1,0,0,1
"420",420,-40,0,NA,NA,6.75,1200,NA,NA,0,NA,"1200",4.04604840436924,3.75750432173891,1,5.45877722158046,5.60096426933424,1,0,1
"421",421,-70,0,7,1,21.66,1200,-33,0,0,0,"1200",7,7,0,1,1,0,0,1
"422",422,552,0,3,9,10.33,1200,-28,0,0,0,"1200",3,3,0,9,9,0,0,1
"423",423,109,0,5,9,15.66,1200,123,0,0,0,"1200",5,5,0,9,9,0,0,1
"424",424,115,0,6,7,5.66,1100,6,0,0,0,"1100",6,6,0,7,7,0,1,0
"425",425,-30,0,3,5,4.75,1200,-38,0,0,0,"1200",3,3,0,5,5,0,0,1
"426",426,314,0,4,2,26,1200,237,0,0,0,"1200",4,4,0,2,2,0,0,1
"427",427,285,0,6,9,19.16,1200,259,0,0,0,"1200",6,6,0,9,9,0,0,1
"428",428,-7,1,2,1,2.83,1200,13,1,0,0,"1200",2,2,0,1,1,0,0,1
"429",429,-66,0,6,6,13.58,1200,-58,0,0,0,"1200",6,6,0,6,6,0,0,1
"430",430,-56,0,NA,1,1.58,1100,-64,0,0,0,"1100",4.04604840436924,3.65809197199983,1,1,1,0,1,0
"431",431,392,0,4,8,7.41,1200,824,0,0,0,"1200",4,4,0,8,8,0,0,1
"432",432,-112,0,6,3,11.08,1100,-80,0,0,0,"1100",6,6,0,3,3,0,1,0
"433",433,-48,0,NA,NA,8.33,1300,-43,0,0,0,"1300",4.04604840436924,3.96233563485877,1,5.45877722158046,4.66207600872476,1,0,0
"434",434,784,0,7,6,15.66,1200,1146,0,0,0,"1200",7,7,0,6,6,0,0,1
"435",435,-59,0,NA,NA,4.91,1300,NA,NA,0,NA,"1300",4.04604840436924,3.69003039190282,1,5.45877722158046,4.6114753536511,1,0,0
"436",436,1818,0,7,1,30.08,1200,672,0,0,0,"1200",7,7,0,1,1,0,0,1
"437",437,33,0,4,1,3.08,1100,83,0,0,0,"1100",4,4,0,1,1,0,1,0
"438",438,-21,0,NA,NA,1.58,1300,-13,0,0,0,"1300",4.04604840436924,3.42489107639307,1,5.45877722158046,4.56220629476358,1,0,0
"439",439,8,0,NA,NA,17.25,1200,NA,NA,0,NA,"1200",4.04604840436924,4.59352919046333,1,5.45877722158046,5.7563171577183,1,0,1
"440",440,457,0,4,6,5.91,1200,914,0,0,0,"1200",4,4,0,6,6,0,0,1
"441",441,-79,0,6,3,22.5,1300,-88,0,0,0,"1300",6,6,0,3,3,0,0,0
"442",442,138,0,1,2,7.33,1200,NA,NA,0,NA,"1200",1,1,0,2,2,0,0,1
"443",443,129,0,NA,NA,10.83,1100,417,0,0,0,"1100",4.04604840436924,4.39459007063801,1,5.45877722158046,4.16363296866176,1,1,0
"444",444,-27,0,3,6,2.41,1200,-23,0,0,0,"1200",3,3,0,6,6,0,0,1
"445",445,141,0,2,4,6,1300,197,0,0,0,"1300",2,2,0,4,4,0,0,0
"446",446,110,0,7,4,19.83,1300,127,0,0,0,"1300",7,7,0,4,4,0,0,0
"447",447,107,0,6,7,27.66,1200,-49,0,0,0,"1200",6,6,0,7,7,0,0,1
"448",448,-7,0,NA,NA,17,1200,82,0,0,0,"1200",4.04604840436924,4.57362383644608,1,5.45877722158046,5.75261827942344,1,0,1
"449",449,94,0,3,5,6.83,1200,80,0,0,0,"1200",3,3,0,5,5,0,0,1
"450",450,48,0,2,3,3.33,1200,66,0,0,0,"1200",2,2,0,3,3,0,0,1
"451",451,-9,0,4,1,5,1100,-4,0,0,0,"1100",4,4,0,1,1,0,1,0
"452",452,-39,1,NA,NA,10.66,1200,-35,1,0,0,"1200",4.04604840436924,3.41427449215195,1,5.45877722158046,6.11034990861712,1,0,1
"453",453,-32,0,NA,NA,2.08,1200,NA,NA,0,NA,"1200",4.04604840436924,3.38567230869672,1,5.45877722158046,5.53186922278628,1,0,1
"454",454,111,0,4,2,14.75,1100,100,0,0,0,"1100",4,4,0,2,2,0,1,0
"455",455,381,0,5,9,5.25,1300,799,0,0,0,"1300",5,5,0,9,9,0,0,0
"456",456,-30,0,NA,NA,1.33,1100,NA,NA,0,NA,"1100",4.04604840436924,3.63818661798258,1,5.45877722158046,4.02307559345714,1,1,0
"457",457,-17,0,2,6,6.66,1200,NA,NA,0,NA,"1200",2,2,0,6,6,0,0,1
"458",458,30,0,7,1,20,1200,106,0,0,0,"1200",7,7,0,1,1,0,0,1
"459",459,442,1,2,4,8.33,1200,102,0,0,0,"1200",2,2,0,4,4,0,0,1
"460",460,720,0,7,4,19.33,1300,NA,NA,0,NA,"1300",7,7,0,4,4,0,0,0
"461",461,210,0,3,8,7,1200,267,0,0,0,"1200",3,3,0,8,8,0,0,1
"462",462,-54,0,NA,NA,33.83,1100,-44,0,0,0,"1100",4.04604840436924,6.22588264022483,1,5.45877722158046,4.50392977178875,1,1,0
"463",463,-2,0,4,6,6.58,1100,NA,NA,0,NA,"1100",4,4,0,6,6,0,1,0
"464",464,-29,0,6,NA,4.66,1300,NA,NA,0,NA,"1300",6,6,0,5.45877722158046,4.60777647535624,1,0,0
"465",465,-1,0,NA,NA,3.91,1200,NA,NA,0,NA,"1200",4.04604840436924,3.53137950010297,1,5.45877722158046,5.55894501190465,1,0,1
"466",466,-3,0,3,1,6.16,1200,-3,0,0,0,"1200",3,3,0,1,1,0,0,1
"467",467,-53,0,7,6,12,1200,-54,0,0,0,"1200",7,7,0,6,6,0,0,1
"468",468,103,0,6,3,10.5,1200,NA,NA,0,NA,"1200",6,6,0,3,3,0,0,1
"469",469,300,0,3,9,16.33,1200,240,0,0,0,"1200",3,3,0,9,9,0,0,1
"470",470,146,0,7,9,0.91,1200,108,0,0,0,"1200",7,7,0,9,9,0,0,1
"471",471,145,0,5,5,28,1200,220,0,0,0,"1200",5,5,0,5,5,0,0,1
"472",472,-26,0,NA,NA,9.66,1200,NA,NA,0,NA,"1200",4.04604840436924,3.98920264249968,1,5.45877722158046,5.64401921268639,1,0,1
"473",473,58,0,1,6,4.83,1200,NA,NA,0,NA,"1200",1,1,0,6,6,0,0,1
"474",474,8,0,2,7,5.91,1200,115,1,0,0,"1200",2,2,0,7,7,0,0,1
"475",475,380,0,NA,NA,1.66,1300,NA,NA,0,NA,"1300",4.04604840436924,3.43126078967859,1,5.45877722158046,4.56338993581794,1,0,0
"476",476,-119,0,NA,NA,4.33,1300,NA,NA,0,NA,"1300",4.04604840436924,3.6438499705828,1,5.45877722158046,4.60289395600703,1,0,0
"477",477,359,0,4,6,2.41,1200,NA,NA,0,NA,"1200",4,4,0,6,6,0,0,1
"478",478,0,0,6,5,7.33,1200,13,0,0,0,"1200",6,6,0,5,5,0,0,1
"479",479,-4,1,5,6,11.25,1200,-53,0,0,0,"1200",5,5,0,6,6,0,0,1
"480",480,14,0,NA,NA,1,1200,-7,0,0,0,"1200",4.04604840436924,3.2996811793422,1,5.45877722158046,5.51589006855249,1,0,1
"481",481,795,0,7,9,10.91,1200,1024,0,0,0,"1200",7,7,0,9,9,0,0,1
"482",482,-21,0,NA,6,22.33,1200,179,0,0,0,"1200",4.04604840436924,4.99800598409381,1,6,6,0,0,1
"483",483,-33,0,6,4,6.83,1300,-36,0,0,0,"1300",6,6,0,4,4,0,0,0
"484",484,350,1,NA,NA,1.75,1200,-22,1,0,0,"1200",4.04604840436924,2.70484767497723,1,5.45877722158046,5.97852188618836,1,0,1
"485",485,95,1,4,7,7.75,1200,15,1,0,0,"1200",4,4,0,7,7,0,0,1
"486",486,677,0,NA,NA,37.41,1200,NA,NA,0,NA,"1200",4.04604840436924,6.19869693841422,1,5.45877722158046,6.0545947034157,1,0,1
"487",487,6,0,7,6,7.58,1200,-54,0,0,0,"1200",7,7,0,6,6,0,0,1
"488",488,-12,0,2,1,10.5,1100,-21,0,0,0,"1100",2,2,0,1,1,0,1,0
